# mwspec attenuation table (generic freq x distance grid)
# A(f,r) = additive log10 path correction: log10(source)=log10(obs)+A
# source: Trevor Allen AU (atten_coeffs_1.3_5km.pkl); regional term=0
freq_dist,5,10,15,20,25,30,35,40,45,50,55,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600,625,650,675,700,725,750,775,800,825,850,875,900,925,950,975,1000,1025,1050,1075,1100,1125,1150,1175,1200,1225,1250,1275,1300,1325,1350,1375,1400,1425,1450,1475,1500
0.047863,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.58043,2.60245,2.62211,2.63983,2.65591,2.67061,2.68410,2.69656,2.70809,2.71882,2.72882,2.73817,2.74694,2.75517,2.76292,2.77023,2.77713,2.78365,2.78983,2.79568,2.80124,2.80652,2.81154,2.81631,2.82085,2.82518,2.82931,2.83325,2.83700,2.84059,2.84401,2.84728,2.85040,2.85338,2.85623,2.85895,2.86155,2.86404,2.86641,2.86868,2.87085,2.87292,2.87490,2.87678,2.87858,2.88030,2.88193,2.88349,2.88497,2.88639,2.88773,2.88900
0.0501187,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57984,2.60135,2.62059,2.63795,2.65373,2.66817,2.68144,2.69371,2.70509,2.71569,2.72559,2.73486,2.74356,2.75175,2.75947,2.76676,2.77366,2.78019,2.78639,2.79228,2.79788,2.80321,2.80829,2.81313,2.81775,2.82216,2.82638,2.83041,2.83427,2.83796,2.84150,2.84488,2.84813,2.85124,2.85422,2.85708,2.85982,2.86245,2.86497,2.86739,2.86971,2.87194,2.87408,2.87613,2.87809,2.87998,2.88179,2.88352,2.88518,2.88677,2.88829,2.88975
0.0524807,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57939,2.60053,2.61946,2.63657,2.65214,2.66640,2.67954,2.69169,2.70299,2.71352,2.72337,2.73262,2.74131,2.74950,2.75723,2.76455,2.77149,2.77807,2.78433,2.79029,2.79596,2.80137,2.80654,2.81148,2.81620,2.82073,2.82506,2.82921,2.83319,2.83701,2.84068,2.84420,2.84759,2.85084,2.85397,2.85698,2.85988,2.86267,2.86535,2.86794,2.87043,2.87283,2.87513,2.87736,2.87950,2.88157,2.88356,2.88547,2.88732,2.88910,2.89081,2.89246
0.0549541,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57876,2.59938,2.61785,2.63457,2.64980,2.66377,2.67665,2.68859,2.69970,2.71007,2.71978,2.72890,2.73750,2.74560,2.75327,2.76054,2.76744,2.77400,2.78024,2.78619,2.79187,2.79730,2.80249,2.80746,2.81222,2.81679,2.82117,2.82538,2.82943,2.83332,2.83706,2.84067,2.84414,2.84748,2.85071,2.85381,2.85681,2.85971,2.86250,2.86520,2.86780,2.87032,2.87275,2.87510,2.87737,2.87957,2.88169,2.88374,2.88573,2.88765,2.88950,2.89130
0.057544,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57818,2.59829,2.61634,2.63268,2.64759,2.66128,2.67391,2.68563,2.69654,2.70675,2.71631,2.72531,2.73379,2.74180,2.74939,2.75659,2.76343,2.76995,2.77615,2.78208,2.78774,2.79316,2.79835,2.80333,2.80811,2.81269,2.81710,2.82134,2.82542,2.82935,2.83314,2.83680,2.84032,2.84373,2.84701,2.85019,2.85326,2.85622,2.85909,2.86187,2.86456,2.86716,2.86968,2.87212,2.87448,2.87678,2.87900,2.88115,2.88324,2.88526,2.88722,2.88913
0.060256,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57762,2.59725,2.61488,2.63085,2.64544,2.65885,2.67123,2.68273,2.69345,2.70348,2.71290,2.72176,2.73013,2.73804,2.74554,2.75266,2.75944,2.76589,2.77206,2.77794,2.78358,2.78898,2.79415,2.79912,2.80390,2.80849,2.81291,2.81717,2.82127,2.82523,2.82905,2.83273,2.83630,2.83974,2.84308,2.84630,2.84942,2.85245,2.85538,2.85822,2.86097,2.86364,2.86623,2.86874,2.87118,2.87355,2.87585,2.87808,2.88026,2.88237,2.88442,2.88641
0.0630957,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57720,2.59648,2.61380,2.62952,2.64387,2.65708,2.66929,2.68064,2.69123,2.70115,2.71046,2.71923,2.72752,2.73537,2.74282,2.74990,2.75664,2.76307,2.76921,2.77509,2.78072,2.78611,2.79129,2.79627,2.80106,2.80567,2.81012,2.81440,2.81853,2.82253,2.82638,2.83011,2.83372,2.83722,2.84060,2.84388,2.84705,2.85014,2.85312,2.85603,2.85884,2.86158,2.86424,2.86682,2.86933,2.87178,2.87415,2.87647,2.87872,2.88091,2.88304,2.88512
0.0660693,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57680,2.59573,2.61276,2.62822,2.64236,2.65537,2.66742,2.67863,2.68909,2.69890,2.70812,2.71681,2.72504,2.73283,2.74023,2.74727,2.75398,2.76040,2.76653,2.77240,2.77802,2.78343,2.78862,2.79362,2.79843,2.80306,2.80754,2.81185,2.81603,2.82006,2.82396,2.82774,2.83140,2.83495,2.83839,2.84172,2.84496,2.84811,2.85116,2.85414,2.85702,2.85983,2.86257,2.86523,2.86782,2.87034,2.87280,2.87520,2.87753,2.87981,2.88203,2.88420
0.0691831,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57666,2.59549,2.61243,2.62783,2.64191,2.65488,2.66690,2.67808,2.68853,2.69833,2.70755,2.71625,2.72448,2.73229,2.73971,2.74678,2.75352,2.75996,2.76612,2.77203,2.77769,2.78314,2.78837,2.79341,2.79827,2.80296,2.80748,2.81185,2.81608,2.82017,2.82413,2.82796,2.83168,2.83529,2.83879,2.84219,2.84549,2.84870,2.85183,2.85487,2.85782,2.86070,2.86350,2.86623,2.86890,2.87149,2.87402,2.87649,2.87890,2.88125,2.88355,2.88579
0.0724436,1.10433,1.36299,1.55866,1.70845,1.82839,1.92799,2.01299,2.08705,2.15264,2.21147,2.26479,2.31355,2.33083,2.34812,2.36540,2.38268,2.39996,2.41725,2.43453,2.45181,2.46910,2.48638,2.50366,2.52094,2.53823,2.55551,2.57657,2.59532,2.61221,2.62755,2.64160,2.65455,2.66656,2.67773,2.68818,2.69798,2.70721,2.71593,2.72418,2.73201,2.73946,2.74655,2.75332,2.75980,2.76600,2.77194,2.77765,2.78314,2.78842,2.79351,2.79842,2.80315,2.80773,2.81215,2.81643,2.82058,2.82459,2.82849,2.83227,2.83593,2.83950,2.84296,2.84632,2.84960,2.85279,2.85589,2.85891,2.86186,2.86473,2.86753,2.87026,2.87292,2.87552,2.87806,2.88054,2.88296,2.88533,2.88765
